seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,timesteps
-1.2054699029014113,-1.2969229148391532,-2.0810868028021567,-1.558762798796637,-1.2289049906877445,-0.9118354767554941,-2.2359065933207964,-2.369973958804755,-2.3127835660328326,-4.497716063889643,3300
-0.8742955096925408,-0.5589059913607894,-1.4341134275559506,-2.698205968374858,-2.4683673563258988,-1.82468591057167,-1.072069020655348,-2.0604169065290976,-1.0087838246212544,-0.400027184280003,3400
-1.4558669793104575,-3.742974527507822,-2.478047742368989,-1.3803089942377176,-0.9056717278608913,-1.841088949628418,-2.2438364323197724,-1.7985907319471601,-1.0883821904547848,-1.516395607759628,3500
-1.4297122999950547,-1.4283788422682475,-1.4331492122057532,-1.1381134442634675,-1.4730851395377207,-2.5376137379986616,-1.0554006872989974,-0.18876369359015255,-0.4703621482771564,-1.2424245681851873,3600
-2.2128328686676064,-0.2025078379259115,-1.0309547076804826,-0.5057174719611224,-0.9731273921193412,-1.6691194107756213,-1.993110579933562,-1.0135096749689403,-2.568593585625365,-0.8964976128734845,3700
-2.491565943869037,-2.0517584872786783,-0.9075173759890591,-2.310343435992135,-0.7952038755757599,-1.7330457316896695,-0.8718948504145753,-2.5800692576120943,-0.4290383518272436,-0.17004555079072156,3800
-3.031474282157582,-2.0027606599822447,-1.709610916822881,-2.36232197516461,-0.9518807602488152,-1.3026746221666252,-1.0043167949268015,-1.2172051014761924,-2.1197563942719375,-4.678056325594464,3900
-1.5425984238805457,-2.0165085282928037,-0.6775264566679632,-0.2310021561273935,-2.52944824528982,-2.6448829472726,-0.6255181613823342,-0.9790621939212715,-0.4886014697346984,-1.697375627522984,4000
-0.575085846070662,-2.5683807535422236,-1.248401273047167,-1.2085620274593374,-0.855953940836136,-0.7525653978145735,-4.521363559465334,-1.5696112992625435,-1.8247678884849439,-3.2196249664450423,4100
-1.5838732845942731,-1.5639836132271199,-0.865872771528377,-0.7040953856751716,-1.9800236565220488,-1.00749691509144,-1.5007524966302779,-0.9883000186724717,-0.6709884086828382,-0.2629591068350327,4200
-3.341317493195414,-2.5786132065622254,-2.2665100671148193,-0.17188322854989047,-1.8404735289594367,-2.2916051821261356,-2.0872054308638193,-0.24211834649615707,-1.3861664169427865,-1.6872876570971014,4300
-2.786249232509492,-1.7526008503739052,-0.574286259194989,-0.48605437438552135,-2.3980308277408975,-2.5229611489075854,-1.2473325147359744,-1.3287491534559661,-3.4739438116412984,-0.9722963838897002,4400
-1.6569836871863854,-2.5027083319986243,-2.383652045815151,-0.8657833925688134,-0.9884401864281516,-0.14667692371110694,-1.4287955416672058,-1.871180193594608,-1.5613737825223375,-1.5299683455096096,4500
-0.3577816991122826,-0.6388162373337218,-1.6921871943142106,-1.4430542027991788,-0.908417512241352,-1.3716228526266796,-1.9628963815742089,-0.9710983673769297,-1.6095666230578807,-3.1817866011390095,4600
-0.652962190809396,-0.7133345722002985,-1.3914321727919485,-2.108766746243496,-1.8091069529015782,-1.723474627903572,-1.5165173766696336,-1.6997587863177233,-3.2150662083572223,-2.256763863446037,4700
-1.5342405777417998,-0.7905804006513524,-1.3624560291884988,-0.9189377207213124,-1.488414905122379,-0.12386483297646357,-0.8968065444602921,-0.5037141162431711,-1.8843649118034942,-1.1567942522766186,4800
-1.8358817888455903,-0.8796877619991109,-2.93024210324998,-0.7614608672071155,-0.988792324155918,-1.9167160414132562,-0.5833557118444525,-0.12391027348115273,-2.958020061019501,-2.1146679758752507,4900
-0.6184769848032633,-0.3355881039376613,-1.8933661739175556,-1.503913480906144,-3.9017579558081454,-1.5710132728155555,-2.6276853158386304,-1.8973432971160835,-1.333974907574422,-2.5238684127286284,5000
-1.9727124249180215,-1.5396121297000604,-1.0437176152146599,-1.9684329986836544,-1.8046918103519436,-1.3461420109745412,-2.576754654810652,-2.5867219506940087,-1.0564973676944818,-1.665781083649589,5100
-2.3245102025682227,-0.27843121789959374,-2.7060256078340994,-1.4400433781495192,-0.9594307411691686,-1.9590777131582666,-1.2274911953004697,-0.3758245699650595,-2.7233729028721556,-0.3473884837009654,5200
-0.8752488642878432,-1.9896798222315626,-2.2603710925172584,-3.941108080512165,-3.175558039757346,-0.9331340432442181,-1.8816575719882356,-1.136125157713631,-2.367138165347956,-2.071241070915797,5300
-1.9175796984640647,-2.202677656304803,-0.9973479796458877,-0.7209357254819405,-0.5414345908315497,-3.1621200568795236,-2.5136424328450384,-1.3237523455693,-0.43188985889267795,-0.8174495896055282,5400
-0.20706628087358003,-3.2089916801592397,-2.9288418393194484,-1.7217116441313483,-1.0398169055558684,-2.543596728946967,-1.6184087024500549,-3.2604960294530785,-3.2685031531506703,-3.5181072439749146,5500
-1.9231969423497857,-2.9894279284772507,-2.5329018947453688,-0.5802112822565718,-1.4475663117181394,-1.6272950179630252,-1.6193277631102088,-1.7346318001527024,-3.760018831927657,-2.2903653864982485,5600
-2.30163749217201,-1.3204753129856441,-2.010398857379933,-2.003940909626211,-1.2357780033117256,-1.553517068563911,-0.6088422499561328,-0.69307291329248,-0.4640222025990361,-1.4314616227740395,5700
-0.5355052307556086,-1.5570194226894993,-1.1158129612296994,-2.3263700491965738,-0.5450701944885906,-3.146210747565384,-1.8461920807661358,-2.1223596026327596,-0.29150590545663696,-2.85187826927771,5800
-1.791102182446571,-0.9096534223069376,-1.0144739629119526,-1.5684508703527584,-0.9540359292616348,-0.7474253485363023,-1.0593773601115533,-1.2366860956360692,-1.179914912422054,-1.2389079357624533,5900
-2.0445687675224797,-1.7285128093229296,-1.3554302953939033,-0.6075642379580125,-1.0937302824721233,-0.6580947533206856,-0.6179713312962263,-3.5315590267050143,-0.49026415740736595,-1.0696199033672276,6000
-2.748537445215776,-2.1640650179639684,-2.4389448367549886,-0.3449279369288936,-2.3884752503910125,-2.353839321307212,-2.316860841471818,-0.8660182063844882,-2.0186765052475466,-1.6072163107989061,6100
-0.620769310845557,-2.0691667706993107,-1.6854543320689566,-2.316981527963234,-1.4963325730102084,-0.9150307494969794,-1.448860081038382,-1.6895783177617165,-0.22730665917481627,-0.7025003068916648,6200
-2.7899888092560237,-3.1679691991778403,-1.360363034234116,-2.2728154562502683,-1.445720119591455,-0.8277841870072477,-1.5423430221232293,-1.3126908624946638,-0.1809899087034599,-3.371678615760172,6300
-0.8895745368165293,-0.7831334501894898,-1.9271302232291094,-1.345864651136921,-0.4820333370786148,-2.004979561381906,-0.5225166486158127,-3.655343738346001,-0.5071758368535587,-0.5814003557116655,6400
-3.229537731636527,-0.3974327603559528,-1.735404694768712,-0.7978700847469334,-1.3814614397956322,-0.8568577124878411,-2.40165230247746,-3.273493290679677,-1.4197651715506927,-0.9682962530679882,6500
-3.6233265586463457,-0.6272444281026404,-3.4072322633500844,-0.8102070813885652,-2.1596874673491615,-0.8602704864986087,-2.012907825234287,-2.4199011151908536,-0.6360629409555681,-1.1731421485265936,6600
-0.8624764316005897,-2.0479517202920077,-3.8334505913658554,-2.273266407806726,-0.9972923880423883,-1.0366142104652274,-0.9210948024082183,-0.9336531394253226,-1.2888767289695555,-6.427119371935393,6700
-0.9978166127733326,-2.055023976996766,-1.653378334449628,-1.851987536697696,-0.9436685196609816,-1.3365089273367703,-1.7711778191569376,-0.19899277610419844,-1.54622027332808,-0.9423732153579402,6800
-1.3130932768237533,-1.411216021933056,-2.249372612703954,-2.111589703607385,-0.41804546143792,-1.7209005905367998,-0.2166582669155245,-2.752000320985091,-1.9529447194718859,-0.6316759935757742,6900
-2.0235284475268074,-2.0582091947952503,-2.4632083281539643,-1.4702932383470386,-2.232595672436536,-2.114845505032436,-2.197792479624877,-0.37078199482765717,-1.0577674139449027,-1.970351880570774,7000
-0.3947889526554173,-1.7251112341575603,-1.5709233929414201,-1.0848163226367373,-2.8915020527634274,-2.4755385403564,-3.650670957390845,-0.7018301081724792,-2.889988582079484,-2.844053722694149,7100
-0.06287028047095751,-3.4886823369349678,-2.171583324698623,-0.5268611246357964,-2.1781683593193404,-3.713923991416099,-0.6947267243543291,-1.6581725275813777,-1.1440032795378845,-0.32557609098231094,7200
-1.8391574386539404,-1.7391717596701521,-1.0565850813006965,-2.1428943672690792,-0.3719311997688404,-1.1332654508971627,-1.6238839540203496,-1.1334481757500134,-1.4674063310589402,-0.09929911425721288,7300
-2.310724125350595,-1.7010441971435957,-0.4967301406733519,-0.1524062780755235,-0.9223139435716231,-3.206212194441761,-0.9271132561841879,-1.8805677292355392,-2.8967126597200052,-0.5011515736243428,7400
-0.9332346267640728,-3.513104671945471,-3.2686815347255025,-3.751034392348985,-2.8510148595467784,-1.8394321554770696,-0.7756049953964683,-1.8535370888567921,-0.7290993519303248,-0.2590516919878907,7500
-2.6086164533508662,-0.6738329786393673,-2.0765765173881747,-2.704010436220768,-3.0670717629959583,-1.6391125721130866,-2.969793145499846,-2.359650597610527,-1.6928097260452935,-1.451296491798338,7600
-3.960946590185088,-1.1618093702097105,-1.8910623510491018,-0.7279307083604207,-2.40049883909327,-2.500823363877871,-1.4384450253025998,-1.1884350735151306,-1.084454302648431,-1.0800351004720523,7700
-0.8482510543719417,-1.7327963881427673,-0.8329376025172706,-1.8850388941987124,-3.4514163956530552,-1.2981711655984416,-1.2322783128990997,-1.9844961450281935,-1.6643455540116285,-0.14835862065496222,7800
-1.204539877814667,-3.333830671766446,-0.556932493749314,-0.18245367622377545,-2.1310761246577266,-1.5029592050679854,-1.632052993189455,-2.052263293658434,-3.098048559709981,-1.0753040915919119,7900
-1.0600208628271843,-0.6363009367049649,-3.1481953504898588,-2.2356653323556164,-2.037007107020547,-1.0044988483639516,-2.871018547110677,-0.4293405561817386,-2.3594049142373854,-1.2056482389448624,8000
-3.9770273141059844,-0.6407261508990052,-1.7297778392700487,-4.6312999157901436,-1.0678675536966369,-1.299745129122115,-1.695190737474329,-1.5745353994114153,-2.492062992940524,-2.458660269151459,8100
-0.7164789762653871,-3.41153970692517,-1.1109359348726082,-2.1765930915101457,-1.8960662921469404,-2.7481761713115955,-1.4801291655550444,-2.397682200912326,-0.8716393937021166,-0.7563097546503191,8200
-0.7026978694528528,-1.0476232105762247,-2.1411410434854425,-0.2962631131588782,-1.2417634828059614,-1.1471575847753195,-1.5058122017245914,-2.8336933628260335,-2.447714757655395,-4.400208561188893,8300
-0.5919668230109795,-1.276650957190827,-0.4169473943429472,-0.10337921205464498,-0.5635749582980711,-2.53090666088824,-1.3302443796789907,-1.1029823481663756,-2.031484738141536,-1.3224247323481206,8400
-0.4412672589243304,-2.331650571019722,-1.1805959194025895,-1.5434619206009068,-1.695491705059627,-1.0075751325798004,-1.911929322578242,-1.7718665434997685,-0.8438773999638264,-2.655021682331616,8500
-2.3966657555290736,-1.6783035324686573,-0.3432452908889759,-0.4760233208884627,-0.4871461404484019,-1.6326633009229594,-0.8489033396806699,-1.6502247003818153,-0.6883601199355454,-3.456234064967441,8600
-0.5566229660997528,-0.1696311506217016,-2.155328907116137,-1.821822801946053,-2.1645556363269747,-2.0528063564139796,-0.5951616626490142,-1.0311365959471515,-0.6624904677372041,-1.0166417897859705,8700
-0.31947219117220227,-1.9168973332184425,-1.111744671263974,-2.8443725080790716,-2.5604863952099204,-1.236827181812664,-1.702394585489797,-2.25268910623034,-1.262623569068637,-1.3869620751393448,8800
-1.3475536680565479,-1.32767907938484,-0.3815536097548166,-1.5571114005949995,-2.2846482223751923,-1.4875817494759538,-1.9090270786886987,-0.4147669370137564,-3.786485080638263,-2.340464363606995,8900
-0.8256946565848831,-0.49693762970245536,-2.746907934207482,-1.619416631428657,-1.0132214327257507,-1.8042374410774995,-0.5866600932941699,-0.7888104376990682,-2.07354474885075,-0.2310032406021423,9000
-1.3359396717439884,-1.1432067115177154,-1.115477295929141,-1.6466984565192277,-1.1885743383423661,-1.5456924707246824,-1.356885418627458,-0.930596141497617,-0.5618431511772844,-1.231108550826635,9100
-4.015373499638801,-0.30865183912164135,-0.8420272591941591,-0.17887813303000955,-0.10941041089439918,-0.5830791657382784,-0.5156194343245518,-0.5065517601649582,-2.2116036493429165,-1.895944428212139,9200
-1.351646933750357,-2.953555586161667,-0.2751521124847993,-1.6998122786574925,-0.6618020961245467,-0.2643406079616391,-0.48564953898602947,-0.9037330331294929,-0.18256711212644677,-2.0701266390691675,9300
-0.716644479467854,-3.0506869256577294,-2.079804581681434,-3.8800475471318907,-1.3993176400426843,-0.062333180472119235,-1.3216575771191355,-2.0302269861643234,-0.3981522409633823,-1.4756921067036908,9400
-1.7613712701838817,-1.9104030355720074,-1.9226443833757263,-1.3310522249599908,-1.0925914764378901,-1.6847822587778416,-1.1960517707324048,-1.191947946633347,-1.8422765712908402,-1.0921878837985017,9500
-0.38610289036541867,-0.6750238565382054,-1.5508074403226502,-2.1961221509350173,-1.2217962195636645,-2.616066757663803,-3.3810847845440986,-4.342025735482505,-0.3658836632363661,-4.194123650819093,9600
-1.145757396798598,-0.4423620646170668,-0.977226220775761,-1.304523940024242,-1.7239757920080376,-3.5802025352187123,-0.41399844392338153,-0.570150926468843,-0.8961415213914078,-0.8158992342212691,9700
-1.359159467340204,-1.73655404133531,-1.143478161034856,-1.9769957071031818,-1.3336259654746818,-0.1006371832121238,-0.4409861893498065,-0.5803444028709038,-3.98240912018858,-1.4104484172546112,9800
-2.634217849644928,-2.4608054627947196,-0.7082270884624076,-2.203525436612198,-0.9313398360629929,-2.0925776645676932,-1.59928433026643,-0.21636144302532653,-0.814857957002874,-1.6192076484139226,9900
-2.4092822230631916,-1.3625470481285715,-2.9385579637157226,-1.1054630416046622,-2.6253322183083703,-2.17147025871679,-2.3325352733049947,-1.158718387407858,-0.9207417246521151,-2.092706793151367,10000
-0.882876758708106,-2.419220219070732,-3.6485367778761053,-0.8524464131973757,-1.0537727536957873,-2.3396826606349057,-1.7527669570356705,-3.7050595445925616,-3.6602572782324594,-1.1069519299585955,10100
-2.128715764140984,-1.1195024451091844,-2.3647030321979634,-0.9898757387319707,-0.7367801391291341,-2.365008673883324,-1.5009514753920448,-1.8257284242651532,-0.6103309143020126,-3.945221953542748,10200
-0.1569928259100752,-2.5572525242843795,-0.4474753297183437,-0.8761531574388336,-1.0031110776664356,-1.507014408312011,-1.5533351467357182,-0.5417458953801995,-1.8224671125855703,-0.6722566149962884,10300
-2.8742488421627677,-1.7181891582174682,-0.2692790901151841,-0.4491101563341926,-2.2596058284113867,-0.39088731306376995,-0.7062576577562748,-0.605219743228445,-2.991383816091553,-1.0040732257115543,10400
-0.9590258109518703,-0.8411839588004211,-0.9656877317028144,-1.9738595290466687,-0.34678734616588847,-2.136571603955375,-3.44917108881309,-0.44016938326927546,-1.0428759914563395,-1.701282254748409,10500
-1.9201923038693332,-0.1780421283565424,-1.015374630089432,-3.8199704777662977,-2.400129020116002,-0.6290187909673715,-1.9113367885660162,-1.3846776545175414,-2.4459790732675915,-1.291910623857948,10600
-1.893968794215307,-0.47438187922759495,-1.0205635575254803,-1.148950320264961,-0.9558194229295294,-3.8253591055967333,-1.10026688275745,-1.7971383551633504,-0.8876691358247891,-1.3710597667796742,10700
-3.5028299673446446,-1.7943411698494225,-0.2880960353170831,-1.0080019229025972,-1.9471077393354257,-0.7725538669963132,-1.506155577913053,-3.401499122723236,-2.246315924049075,-0.7520310332959717,10800
-0.9955796325607971,-2.443950995989609,-0.7015878207665774,-1.613271396953528,-1.7495236495736841,-1.5716729920243717,-0.9069205356473728,-2.261141938463813,-1.5599842611624304,-1.9590615025263267,10900
-0.729128698163273,-1.9546098455712053,-0.9194705348384364,-2.230452669828523,-1.0552568252601844,-4.924931172838941,-1.229157647930868,-4.2520782331676585,-0.4506111446465013,-1.0070959849073824,11000
-1.6233192487393162,-0.3352824949436356,-0.6930487252617364,-0.1737557689607359,-3.3007792393484956,-3.468368345349985,-0.24436038789679618,-2.9814671751263124,-1.1141221974787363,-1.9894719970366748,11100
-0.7231099053495154,-2.672015113563251,-0.3487031928184148,-3.303662648238614,-1.3122430548685344,-3.6760819926426205,-3.06743978500053,-0.581627357713456,-2.213816040371141,-2.273646278326247,11200
-2.0768627848036214,-1.9877380185363114,-1.9345123114058795,-1.9661879014032744,-1.1507928291735339,-2.1020472627522135,-0.47242800317377714,-1.3985696274580173,-1.1215973624318,-1.1144559217955,11300
-0.45873605775580173,-2.5431993477694137,-1.6290514958500755,-2.0283889507748456,-2.242550658177559,-1.9142254071016231,-1.8196317114627454,-0.4954590004640906,-0.7489661011563176,-0.6084970890526534,11400
-2.777194632071389,-0.039519820379950395,-1.4559769747341966,-1.8246939425790343,-1.290703613662594,-3.1031414293229047,-0.7968468920232039,-1.1580130980082908,-2.589220852274731,-1.0624820299743858,11500
-0.5222385428864509,-0.6252461202764115,-0.3094993989732668,-2.254469614775412,-1.104538412464317,-1.7539476215541834,-4.762119722898373,-1.7110377511570956,-1.7668030410281237,-2.405283314988683,11600
-2.25470204164795,-2.8208125676058464,-0.9131633922534469,-1.855436292737621,-3.7168027151507457,-0.794506903321407,-1.6833795315968156,-1.112718852084037,-0.518781773232485,-1.3605869590254478,11700
-3.889753866086947,-1.203253703886827,-0.6056706485365276,-1.8850494481968993,-0.49220733195721994,-4.368491884654204,-0.7572441609454004,-0.044877527322492096,-1.5799290257684888,-4.710224619217722,11800
-1.0823849913102754,-0.8542595259256653,-0.9557415152550872,-1.7762787246274248,-3.2353555109551877,-0.6753689610628449,-2.6891415681885356,-0.8848123184866624,-0.945832485474049,-2.437710688275235,11900
-1.2909908127120484,-3.4767931188364383,-3.0049059145859855,-0.7646538158085855,-1.1394198506465796,-1.0395283132619442,-0.2525056860252443,-2.341022094996407,-2.142761059993644,-0.438524169917617,12000
-1.05736240321041,-1.0635758466404637,-2.2290894073117187,-1.501511360247657,-2.150039150079287,-2.3842818721655954,-1.690329144635998,-1.9412768484445373,-0.5466572728087334,-1.6813757374773974,12100
-0.42682229746354405,-2.3945544669240477,-2.712245932674697,-2.6077136918661656,-1.1508425051735718,-1.1932120295115425,-1.1724680031922279,-0.7673611232384111,-1.5244772529024806,-0.6869167604553867,12200
-0.5204793220384515,-1.1117839955402427,-0.34441513103458166,-1.5515056038269057,-3.383885929900182,-0.7590500895093346,-1.5397340082039346,-2.0375061957330898,-4.024020954321936,-1.4353833484823348,12300
-1.7157270355447154,-0.8710637693861962,-2.3919262583874565,-3.073110503548674,-2.260373572875272,-1.092981493212581,-1.3350772781410405,-0.335756124207112,-1.551841093546935,-2.521247241621477,12400
-1.132383602609109,-4.011421754415435,-1.35651127356826,-0.7553353707881015,-1.9428205751875927,-1.3499572451337163,-1.0505100009682828,-1.8558947501007752,-1.4208159947803256,-2.7174871726365777,12500
-1.664468397487158,-1.7445809788986908,-1.9109548890855232,-0.10530695443505877,-0.12959516813310892,-3.7632576256507146,-0.5384529149230683,-0.7000561209043602,-2.2150517195616177,-1.3693638560913988,12600
-0.8276443254778861,-0.887832641179491,-4.49852349438524,-1.845753454659563,-0.6471692251425896,-1.6161716954282987,-1.1046171813480024,-0.8771133374858675,-2.7388066229181174,-1.347896781916394,12700
-2.017785617478575,-1.506628919187947,-2.1313755351020274,-1.2593208451000717,-2.3300413655063754,-1.9965549010414327,-1.5744039285148612,-0.9094847214823361,-1.4673597057822723,-1.8818018545250632,12800
-2.466205286673569,-0.6113630726416808,-2.21018769059169,-2.7604362985835875,-0.38405820476897823,-2.408098112385853,-2.671861752179232,-2.5243570348332143,-2.3931469826276834,-1.202453944914578,12900
-0.831429488775701,-0.20807724510102013,-1.6557661127610603,-1.0633556470079772,-1.5420655538967214,-0.6245668987754437,-1.3919635427168566,-2.429669587501297,-1.4171035863211174,-0.08305651895181482,13000
-1.0129184494141865,-1.542694756709152,-1.8129313998641439,-2.2890982985644985,-0.5081990215152861,-1.022810929385131,-0.380842971214042,-2.2568360366023996,-3.4461531098925406,-3.0938244681958436,13100
-2.742681458578547,-1.9464470518793864,-0.803427804571411,-1.58049328296683,-1.4467265505339835,-1.8981729409927002,-2.102492673652943,-1.81722860231123,-2.5889191616591543,-2.0727588399900183,13200
-1.2927620851147765,-1.1725259100929366,-0.6349868937240178,-0.6121453138043916,-0.6290923010041397,-0.42803803494566206,-0.5593736146161993,-0.869138434195402,-2.9408006245846745,-0.6540375822291746,13300
-0.8259270076410035,-2.2951218352172122,-2.1921802440476563,-2.6329121738253973,-0.9002302932628868,-0.8306809457736791,-3.3318067123465194,-1.2709686482968936,-1.272373726472299,-2.0735478657184823,13400
-1.9731273253593256,-0.1475723884664809,-0.45226044691847916,-1.5641864002283798,-0.1198240114012094,-0.32091458162446274,-0.667327747824939,-1.1752393810086386,-0.23550485662056858,-1.9254604825880544,13500
-1.555145273576387,-0.692596700051611,-2.3305478600556064,-1.105957048885392,-0.6532846337906032,-1.4028006717730084,-0.9043738060589694,-0.4797610882318633,-2.580739913877552,-0.2469744255428304,13600
-1.0807776552908517,-2.6430071400465383,-1.254956997937693,-1.2820270253454185,-1.502510287628456,-3.1183588499023887,-1.368891667268402,-3.9162137412645603,-0.42117766416664376,-1.773523055553895,13700
-0.8064673825977948,-2.2362426547938448,-3.520435105123817,-2.960371137428256,-0.7954378473483039,-1.4154096603283361,-3.589709890390465,-2.3862076115833273,-0.8027725017231938,-1.9739966196654217,13800
